,stimulus_radius,central_radius,peripheral_radius,build,date,time,subject,group,blockcode,blocknum,trialcode,trialnum,response,correct,latency,subject.1,trial_number,sequence_number,order_num,trial_type,Cross_position,Circle_1,Position_1,Color_1,Circle_2,Position_2,Color_2,Position_3,Color_3,Position_4,Color_4,similarity,response_time,angle_1,angle_2,angle_3,angle_4,angle_1_cue,angle_2_cue,angle_3_cue,angle_4_cue,catch_vals,ratio_pxpermm,screen_size_x,screen_size_y,viewer_distance,line_size,calibration_image_size,DVA_to_distance,ratio_pxpermm.1,radius_F,radius_P,r_F,peripheral_scale,bin1,bin2,eccen_type,noncompliant
19753,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,153,centermouse,4,centersquare,0,411,864988325,135,178,87,during,0,-1,-2.021598153,#AAFF00,-1,177.9784018,#AA00FF,0,0,0,0,7,461,-2.021598153,177.9784018,177.9784018,-2.021598153,87.97840185,267.9784018,267.9784018,87.97840185,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19754,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,154,centermouse,4,centersquare,0,329,864988325,136,172,82,during,0,-1,9.079174218,#00FFA9,-1,189.0791742,#00FFA9,0,0,0,0,0,566,9.079174218,189.0791742,189.0791742,9.079174218,99.07917422,279.0791742,279.0791742,99.07917422,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19755,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,155,centermouse,4,centersquare,0,439,864988325,137,175,168,during,0,-1,18.65786032,#0000FF,-1,198.6578603,#00A9FF,0,0,0,0,6,1355,18.65786032,198.6578603,198.6578603,18.65786032,108.6578603,288.6578603,288.6578603,108.6578603,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19757,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,157,centermouse,4,centersquare,0,307,864988325,139,111,240,during,0,-1,-15.33843282,#FF00AA,-1,164.6615672,#00FFA9,0,0,0,0,7,511,-15.33843282,164.6615672,164.6615672,-15.33843282,74.66156718,254.6615672,254.6615672,74.66156718,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19758,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,158,centermouse,4,centersquare,0,397,864988325,140,68,16,during,0,-1,24.20241625,#00FF00,-1,204.2024162,#00FF00,0,0,0,0,0,538,24.20241625,204.2024162,204.2024162,24.20241625,114.2024162,294.2024162,294.2024162,114.2024162,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19761,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,161,centermouse,4,centersquare,0,271,864988325,143,217,72,during,0,-1,14.08783447,#AAFF00,-1,194.0878345,#FF00AA,0,0,0,0,7,547,14.08783447,194.0878345,194.0878345,14.08783447,104.0878345,284.0878345,284.0878345,104.0878345,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19763,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,163,centermouse,4,centersquare,0,246,864988325,145,93,119,during,0,-1,-10.56951544,#AAFF00,-1,169.4304846,#FFAA00,0,0,0,0,7,914,-10.56951544,169.4304846,169.4304846,-10.56951544,79.43048456,259.4304846,259.4304846,79.43048456,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19765,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,165,centermouse,4,centersquare,0,250,864988325,147,97,103,during,0,-1,-26.64895578,#0000FF,-1,153.3510442,#AA00FF,0,0,0,0,7,401,-26.64895578,153.3510442,153.3510442,-26.64895578,63.35104422,243.3510442,243.3510442,63.35104422,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19771,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,171,centermouse,4,centersquare,0,394,864988325,153,124,27,during,0,-1,-2.369601669,#FF0000,-1,177.6303983,#FF00AA,0,0,0,0,7,492,-2.369601669,177.6303983,177.6303983,-2.369601669,87.63039833,267.6303983,267.6303983,87.63039833,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19775,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,175,centermouse,4,centersquare,0,887,864988325,156,197,227,during,0,-1,-16.42855082,#0000FF,-1,163.5714492,#FF0000,0,0,0,0,7,627,-16.42855082,163.5714492,163.5714492,-16.42855082,73.57144918,253.5714492,253.5714492,73.57144918,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19776,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,176,centermouse,4,centersquare,0,525,864988325,157,156,46,during,0,-1,-27.1129162,#FF0000,-1,152.8870838,#AAFF00,0,0,0,0,7,486,-27.1129162,152.8870838,152.8870838,-27.1129162,62.8870838,242.8870838,242.8870838,62.8870838,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19777,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,177,centermouse,4,centersquare,0,620,864988325,158,253,92,during,0,-1,16.1842973,#0000FF,-1,196.1842973,#0000FF,0,0,0,0,0,643,16.1842973,196.1842973,196.1842973,16.1842973,106.1842973,286.1842973,286.1842973,106.1842973,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19778,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,178,centermouse,4,centersquare,0,514,864988325,159,11,180,during,0,-1,25.66852544,#00FF00,-1,205.6685254,#FF00AA,0,0,0,0,7,567,25.66852544,205.6685254,205.6685254,25.66852544,115.6685254,295.6685254,295.6685254,115.6685254,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19781,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,181,centermouse,4,centersquare,0,306,864988325,162,144,134,during,0,-1,6.729549634,#FF00AA,-1,186.7295496,#FF00AA,0,0,0,0,0,526,6.729549634,186.7295496,186.7295496,6.729549634,96.72954963,276.7295496,276.7295496,96.72954963,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19793,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,193,centermouse,4,centersquare,0,291,864988325,173,226,65,during,0,-1,17.19586531,#00FF00,-1,197.1958653,#FFAA00,0,0,0,0,7,511,17.19586531,197.1958653,197.1958653,17.19586531,107.1958653,287.1958653,287.1958653,107.1958653,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19796,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,196,centermouse,4,centersquare,0,269,864988325,176,202,71,during,0,-1,0.472868343,#AAFF00,-1,180.4728683,#0000FF,0,0,0,0,7,513,0.472868343,180.4728683,180.4728683,0.472868343,90.47286834,270.4728683,270.4728683,90.47286834,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19800,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,200,centermouse,4,centersquare,0,582,864988325,180,186,143,during,0,-1,-17.02724456,#FFAA00,-1,162.9727554,#00FF00,0,0,0,0,7,504,-17.02724456,162.9727554,162.9727554,-17.02724456,72.97275544,252.9727554,252.9727554,72.97275544,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19801,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,201,centermouse,4,centersquare,0,540,864988325,181,187,128,during,0,-1,24.49010852,#AA00FF,-1,204.4901085,#AAFF00,0,0,0,0,7,401,24.49010852,204.4901085,204.4901085,24.49010852,114.4901085,294.4901085,294.4901085,114.4901085,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19802,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,202,centermouse,4,centersquare,0,557,864988325,182,21,177,during,0,-1,-0.989500873,#AA00FF,-1,179.0104991,#0000FF,0,0,0,0,7,3207,-0.989500873,179.0104991,179.0104991,-0.989500873,89.01049913,269.0104991,269.0104991,89.01049913,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19803,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,203,centermouse,4,centersquare,0,334,864988325,183,116,18,during,0,-1,-19.03035414,#00FFA9,-1,160.9696459,#FFAA00,0,0,0,0,7,630,-19.03035414,160.9696459,160.9696459,-19.03035414,70.96964586,250.9696459,250.9696459,70.96964586,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19804,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,204,centermouse,4,centersquare,0,272,864988325,184,153,185,during,0,-1,-27.58108696,#00FFA9,-1,152.418913,#FF00AA,0,0,0,0,7,508,-27.58108696,152.418913,152.418913,-27.58108696,62.41891304,242.418913,242.418913,62.41891304,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19809,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,209,centermouse,4,centersquare,0,283,864988325,189,236,145,during,0,-1,-7.232103445,#00FF00,-1,172.7678966,#AAFF00,0,0,0,0,4,1478,-7.232103445,172.7678966,172.7678966,-7.232103445,82.76789656,262.7678966,262.7678966,82.76789656,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19813,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,213,centermouse,4,centersquare,0,316,864988325,191,161,174,during,0,-1,-9.502190417,#00FF00,-1,170.4978096,#00FFA9,0,0,0,0,5,1628,-9.502190417,170.4978096,170.4978096,-9.502190417,80.49780958,260.4978096,260.4978096,80.49780958,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19815,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,215,centermouse,4,centersquare,0,525,864988325,193,250,85,during,0,-1,-4.44416351,#00FF00,-1,175.5558365,#00A9FF,0,0,0,0,7,403,-4.44416351,175.5558365,175.5558365,-4.44416351,85.55583649,265.5558365,265.5558365,85.55583649,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19818,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,218,centermouse,4,centersquare,0,1557,864988325,196,165,53,during,0,-1,-21.07650363,#AA00FF,-1,158.9234964,#FF00AA,0,0,0,0,7,447,-21.07650363,158.9234964,158.9234964,-21.07650363,68.92349637,248.9234964,248.9234964,68.92349637,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19823,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,223,centermouse,4,centersquare,0,282,864988325,201,16,207,during,0,-1,14.32544026,#00A9FF,-1,194.3254403,#FF0000,0,0,0,0,7,502,14.32544026,194.3254403,194.3254403,14.32544026,104.3254403,284.3254403,284.3254403,104.3254403,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19828,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,228,centermouse,4,centersquare,0,338,864988325,206,58,102,during,0,-1,16.56870117,#00FF00,-1,196.5687012,#AA00FF,0,0,0,0,7,584,16.56870117,196.5687012,196.5687012,16.56870117,106.5687012,286.5687012,286.5687012,106.5687012,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19832,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,232,centermouse,4,centersquare,0,263,864988325,210,211,192,during,0,-1,-28.71657306,#AA00FF,-1,151.2834269,#00FF00,0,0,0,0,7,381,-28.71657306,151.2834269,151.2834269,-28.71657306,61.28342694,241.2834269,241.2834269,61.28342694,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19835,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,235,centermouse,4,centersquare,0,341,864988325,212,31,98,during,0,-1,-9.047289863,#FFAA00,-1,170.9527101,#FF00AA,0,0,0,0,7,454,-9.047289863,170.9527101,170.9527101,-9.047289863,80.95271014,260.9527101,260.9527101,80.95271014,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19838,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,238,centermouse,4,centersquare,0,291,864988325,215,74,156,during,0,-1,29.47580391,#FF00AA,-1,209.4758039,#AAFF00,0,0,0,0,7,420,29.47580391,209.4758039,209.4758039,29.47580391,119.4758039,299.4758039,299.4758039,119.4758039,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19841,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,241,centermouse,4,centersquare,0,233,864988325,218,251,138,during,0,-1,-12.41916733,#FFAA00,-1,167.5808327,#AAFF00,0,0,0,0,7,484,-12.41916733,167.5808327,167.5808327,-12.41916733,77.58083267,257.5808327,257.5808327,77.58083267,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19842,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,242,centermouse,4,centersquare,0,238,864988325,219,100,162,during,0,-1,-19.23411661,#00A9FF,-1,160.7658834,#FFAA00,0,0,0,0,7,305,-19.23411661,160.7658834,160.7658834,-19.23411661,70.76588339,250.7658834,250.7658834,70.76588339,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19843,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,243,centermouse,4,centersquare,0,248,864988325,220,75,47,during,0,-1,6.889887982,#00FFA9,-1,186.889888,#AA00FF,0,0,0,0,7,400,6.889887982,186.889888,186.889888,6.889887982,96.88988798,276.889888,276.889888,96.88988798,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19844,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,244,centermouse,4,centersquare,0,325,864988325,221,146,196,during,0,-1,27.49835693,#00A9FF,-1,207.4983569,#00FFA9,0,0,0,0,6,1205,27.49835693,207.4983569,207.4983569,27.49835693,117.4983569,297.4983569,297.4983569,117.4983569,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19847,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,247,centermouse,4,centersquare,0,472,864988325,224,132,8,during,0,-1,-26.0661878,#FF0000,-1,153.9338122,#00FFA9,0,0,0,0,7,457,-26.0661878,153.9338122,153.9338122,-26.0661878,63.9338122,243.9338122,243.9338122,63.9338122,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
